label,message,cleaned_text,processed_text,message_length,word_count,char_count,avg_word_length,special_char_count,digit_count,uppercase_count,uppercase_ratio,digit_ratio,special_char_ratio,has_url,has_email,has_phone,has_currency,urgency_count,financial_count,action_count,threat_count,excessive_caps,excessive_punctuation,label_encoded
ham,My sister cleared two round in birla soft yesterday.,my sister cleared two round in birla soft yesterday,sister clear two round birla soft yesterday,52,9,52,4.888888888888889,1,0,1,0.019230769230769232,0.0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0
ham,Gudnite....tc...practice going on,gudnitetcpractice going on,gudnitetcpractic go,33,3,33,10.333333333333334,7,0,1,0.030303030303030304,0.0,0.21212121212121213,0,0,0,0,0,0,0,0,0,1,0
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,dis is yijue i jus saw ur mail in case huiming havent sent u my num dis is my num,di yiju ju saw mail case huim havent sent num di num,85,20,85,3.3,4,0,4,0.047058823529411764,0.0,0.047058823529411764,0,0,0,0,0,0,0,0,0,0,0
ham,One small prestige problem now.,one small prestige problem now,one small prestig problem,31,5,31,5.4,1,0,1,0.03225806451612903,0.0,0.03225806451612903,0,0,0,0,1,0,0,0,0,0,0
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,fancy a shag i dointerested URL txt xxuk suzy to NUMBER txts cost NUMBER NUMBER per msg tncs on website x,fanci shag dointerest url txt xxuk suzi number txt cost number number per msg tnc websit,111,20,111,4.6,8,8,15,0.13513513513513514,0.07207207207207207,0.07207207207207207,1,0,0,0,0,0,0,0,0,0,1
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,just checking in on you really do miss seeing jeremiah do have a great month,check realli miss see jeremiah great month,78,15,78,4.266666666666667,2,0,4,0.05128205128205128,0.0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0
ham,"Nah can't help you there, I've never had an iphone",nah cant help you there ive never had an iphone,nah cant help ive never iphon,50,10,50,4.1,3,0,2,0.04,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0
ham,If you're not in my car in an hour and a half I'm going apeshit,if youre not in my car in an hour and a half im going apeshit,your car hour half go apeshit,63,15,63,3.2666666666666666,2,0,2,0.031746031746031744,0.0,0.031746031746031744,0,0,0,0,0,0,0,0,0,0,0
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",today is sorry day if ever i was angry with you if ever i misbehaved or hurt you plz plz just slap urself bcoz its ur fault im basically good,today sorri day ever angri ever misbehav hurt plz plz slap urself bcoz fault basic good,148,30,148,3.966666666666667,7,0,28,0.1891891891891892,0.0,0.0472972972972973,0,0,0,0,1,0,1,0,0,0,0
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,yo you guys ever figure out how much we need for alcohol jay and i are trying to figure out how much we can safely spend on weed,guy ever figur much need alcohol jay tri figur much safe spend weed,129,28,129,3.642857142857143,1,0,3,0.023255813953488372,0.0,0.007751937984496124,0,0,0,0,0,0,0,0,0,0,0
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ltgt ish minutes was NUMBER minutes ago wtf,ltgt ish minut number minut ago wtf,45,8,45,4.75,7,1,26,0.5777777777777777,0.022222222222222223,0.15555555555555556,0,0,0,0,0,0,0,0,1,1,0
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",thank you for callingforgot to say happy onam to you sirjii am fine here and remembered you when i met an insurance personmeet you in qatar insha allahrakhesh ex tata aig who joined tisscotayseer,thank callingforgot say happi onam sirjii fine rememb met insur personmeet qatar insha allahrakhesh tata aig join tisscotays,202,34,202,4.970588235294118,7,0,24,0.1188118811881188,0.0,0.034653465346534656,0,0,0,0,0,0,1,0,0,0,0
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratulations ur awarded NUMBER of cd vouchers or NUMBER gift guaranteed free entry NUMBER NUMBER wkly draw txt music to NUMBER tncs URL,congratul award number voucher number gift guarante free entri number number wkli draw txt music number tnc url,150,23,150,5.565217391304348,3,22,12,0.08,0.14666666666666667,0.02,1,0,0,0,0,0,0,0,0,0,1
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,ur cashbalance is currently NUMBER pounds to maximize ur cashin now send cash to NUMBER only NUMBER pmsg cc PHONE hgsuite NUMBER NUMBER lands roww NUMBER j NUMBER hl,cashbal current number pound maxim cashin send cash number number pmsg phone hgsuit number number land roww number number,148,22,148,5.7727272727272725,9,28,16,0.10810810810810811,0.1891891891891892,0.060810810810810814,0,0,1,1,1,1,0,0,0,0,1
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",im an actor when i work i work in the evening and sleep late since im unemployed at the moment i always sleep late when youre unemployed every day is saturday,actor work work even sleep late sinc unemploy moment alway sleep late your unemploy everi day saturday,168,31,168,4.451612903225806,10,0,10,0.05952380952380952,0.0,0.05952380952380952,0,0,0,0,0,0,0,0,0,0,0
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",hello just got here st andrewsboy its a long way its cold i will keep you posted,hello got andrewsboy long way cold keep post,85,17,85,4.0588235294117645,5,0,4,0.047058823529411764,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
ham,Ha ha cool cool chikku chikku:-):-DB-),ha ha cool cool chikku chikkudb,cool cool chikku chikkudb,38,6,38,5.5,7,0,3,0.07894736842105263,0.0,0.18421052631578946,0,0,0,0,0,0,0,0,0,1,0
ham,Oh ok no prob..,oh ok no prob,prob,15,4,15,3.0,2,0,1,0.06666666666666667,0.0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,Check audrey's status right now,check audreys status right now,check audrey statu right,31,5,31,5.4,1,0,1,0.03225806451612903,0.0,0.03225806451612903,0,0,0,0,1,0,0,0,0,0,0
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,busy here trying to finish for new year i am looking forward to finally meeting you,busi tri finish new year look forward final meet,88,16,88,4.5625,5,0,3,0.03409090909090909,0.0,0.056818181818181816,0,0,0,0,0,0,0,0,0,0,0
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",good afternoon sunshine how dawns that day are we refreshed and happy to be alive do we breathe in the air and smile i think of you my love as always,good afternoon sunshin dawn day refresh happi aliv breath air smile think love alway,160,34,160,3.735294117647059,8,0,6,0.0375,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0
ham,Well i know Z will take care of me. So no worries.,well i know z will take care of me so no worries,well know take care worri,50,12,50,3.25,2,0,3,0.06,0.0,0.04,0,0,0,0,1,0,0,0,0,0,0
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double mins NUMBER txt on orange call mobileupd NUMBER on PHONE or call NUMBER optoutf NUMBER q,updatenow xma offer latest motorola sonyericsson nokia free bluetooth doubl min number txt orang call mobileupd number phone call number optoutf number,165,25,165,5.64,11,18,23,0.1393939393939394,0.10909090909090909,0.06666666666666667,0,0,1,0,1,0,2,0,0,0,1
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,here is your discount code rp NUMBER to stop further messages reply stop URL customer services PHONE,discount code number stop messag repli stop url custom servic phone,129,16,129,7.125,6,17,6,0.046511627906976744,0.13178294573643412,0.046511627906976744,1,0,1,0,0,0,1,0,0,0,1
ham,Wat uniform? In where get?,wat uniform in where get,wat uniform get,26,5,26,4.4,2,0,2,0.07692307692307693,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
ham,"Cool, text me when you're ready",cool text me when youre ready,cool text your readi,31,6,31,4.333333333333333,2,0,1,0.03225806451612903,0.0,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",hello my boytoy geeee i miss you already and i just woke up i wish you were here in bed with me cuddling me i love you,hello boytoy geeee miss alreadi woke wish bed cuddl love,129,29,129,3.4827586206896552,9,0,6,0.046511627906976744,0.0,0.06976744186046512,0,0,0,0,0,0,0,0,0,0,0
ham,I will spoil you in bed as well :),i will spoil you in bed as well,spoil bed well,34,9,34,2.888888888888889,2,0,1,0.029411764705882353,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,im going for bath will msg you next ltgt min,go bath msg next ltgt min,54,10,54,4.3,8,0,1,0.018518518518518517,0.0,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,i cant keep talking to people if am not sure i can pay them if they agree to price so pls tell me what you want to really buy and how much you are willing to pay,cant keep talk peopl sure pay agre price pl tell want realli buy much will pay,162,37,162,3.4054054054054053,1,0,2,0.012345679012345678,0.0,0.006172839506172839,0,0,0,0,0,0,0,0,0,0,0
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",thanks for your ringtone order reference t NUMBER you will be charged gbp NUMBER per week you can unsubscribe at anytime by calling customer services on PHONE,thank rington order refer number charg gbp number per week unsubscrib anytim call custom servic phone,157,26,157,5.076923076923077,3,14,10,0.06369426751592357,0.08917197452229299,0.01910828025477707,0,0,1,0,0,0,1,0,0,0,1
ham,Can you say what happen,can you say what happen,say happen,23,5,23,3.8,0,0,1,0.043478260869565216,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,You could have seen me..i did't recognise you Face.:),you could have seen mei didt recognise you face,could seen mei didt recognis face,53,9,53,5.0,6,0,2,0.03773584905660377,0.0,0.11320754716981132,0,0,0,0,0,0,0,0,0,0,0
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,well theres not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going,well there lot thing happen lindsay new year sigh bar ptbo blue heron someth go,131,25,131,4.28,3,0,5,0.03816793893129771,0.0,0.022900763358778626,0,0,0,0,0,0,0,0,0,0,0
ham,Keep my payasam there if rinu brings,keep my payasam there if rinu brings,keep payasam rinu bring,36,7,36,4.285714285714286,0,0,1,0.027777777777777776,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,i taught that ranjith sir called me so only i sms like that becaus hes verifying about project prabu told today so only pa dont mistake me,taught ranjith sir call sm like becau he verifi project prabu told today dont mistak,143,27,143,4.333333333333333,5,0,5,0.03496503496503497,0.0,0.03496503496503497,0,0,0,0,1,0,2,0,0,0,0
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",i guess thats why you re worried you must know that theres a way the body repairs itself and im quite sure you shouldnt worry well take it slow first the tests they will guide when your ovulation is then just relax nothing youve said is a reason to worry but ill keep on followin you up,guess that worri must know there way bodi repair quit sure shouldnt worri well take slow first test guid ovul relax noth youv said reason worri ill keep followin,300,57,300,4.280701754385965,14,0,6,0.02,0.0,0.04666666666666667,0,0,0,0,1,1,0,0,0,0,0
ham,"Yeah sure, give me a couple minutes to track down my wallet",yeah sure give me a couple minutes to track down my wallet,yeah sure give coupl minut track wallet,59,12,59,4.0,1,0,1,0.01694915254237288,0.0,0.01694915254237288,0,0,0,0,0,0,0,0,0,0,0
ham,Hey leave it. not a big deal:-) take care.,hey leave it not a big deal take care,hey leav big deal take care,42,9,42,3.7777777777777777,5,0,1,0.023809523809523808,0.0,0.11904761904761904,0,0,0,0,0,0,0,0,0,0,0
ham,Hey i will be late ah... Meet you at 945+,hey i will be late ah meet you at NUMBER,hey late meet number,41,10,41,3.2,4,3,2,0.04878048780487805,0.07317073170731707,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",double mins and txts NUMBER NUMBER months free bluetooth on orange available on sony nokia motorola phones call mobileupd NUMBER on PHONE or call NUMBER optoutn NUMBER dx,doubl min txt number number month free bluetooth orang avail soni nokia motorola phone call mobileupd number phone call number optoutn number,149,22,149,5.818181818181818,4,16,17,0.11409395973154363,0.10738255033557047,0.026845637583892617,0,0,1,0,0,0,1,0,0,0,1
ham,It took Mr owl 3 licks,it took mr owl NUMBER licks,took owl number lick,22,6,22,2.8333333333333335,0,1,2,0.09090909090909091,0.045454545454545456,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,Customer place i will call you.,customer place i will call you,custom place call,31,6,31,4.333333333333333,1,0,1,0.03225806451612903,0.0,0.03225806451612903,0,0,0,0,0,0,1,0,0,0,0
ham,Mm that time you dont like fun,mm that time you dont like fun,time dont like fun,30,7,30,3.4285714285714284,0,0,1,0.03333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,NUMBER mths half price orange line rental latest camera phones NUMBER free had your phone NUMBER mths call mobilesdirect free on PHONE to update now or NUMBER stoptxt,number mth half price orang line rental latest camera phone number free phone number mth call mobilesdirect free phone updat number stoptxt,155,26,155,5.0,4,16,9,0.05806451612903226,0.1032258064516129,0.025806451612903226,0,0,1,0,1,0,2,0,0,0,1
ham,Yup having my lunch buffet now.. U eat already?,yup having my lunch buffet now u eat already,yup lunch buffet eat alreadi,47,9,47,4.333333333333333,3,0,2,0.0425531914893617,0.0,0.06382978723404255,0,0,0,0,1,0,0,0,0,0,0
